timestamp,source_ip,source_port,destination_ip,destination_port,l4_proto,l2_proto,l7_proto
1716824089.928401,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928401,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928401,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928401,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928401,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928401,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928485,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92855,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928658,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.928717,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.929605,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929605,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929605,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929605,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92967,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92967,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92967,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92967,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92967,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92967,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.9297,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.929731,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929731,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929731,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929731,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929731,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929731,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929777,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929777,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929777,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929777,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929777,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929805,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.929831,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929831,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929831,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929831,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929831,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929831,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929831,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92987,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92987,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92987,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92987,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.92987,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929904,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.929928,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929928,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929928,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929928,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929928,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929928,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929969,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929969,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929969,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929969,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929969,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.929998,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.930018,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930018,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930018,209.52.156.145,443,192.168.1.66,50885,UDP,2048,nil
1716824089.930018,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930071,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930071,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930071,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930071,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930095,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.930115,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930115,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930115,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930115,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930148,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930148,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930148,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930148,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930148,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930173,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.930193,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930193,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930193,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930193,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930193,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930208,192.168.1.66,50885,209.52.156.145,443,UDP,2048,nil
1716824089.93022,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93022,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93022,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93022,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93022,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930233,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.930277,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930277,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930277,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930277,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930277,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930332,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930332,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930332,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930332,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930358,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.93038,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93038,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93038,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93038,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930418,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930418,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930418,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930418,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930443,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.930465,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930465,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930465,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930465,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.930465,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931296,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931296,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931296,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931296,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931375,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.931414,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931414,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931414,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931414,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931414,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931414,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931414,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931414,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931473,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931473,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931473,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931473,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931473,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931473,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931473,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931473,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931473,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931503,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.931528,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931528,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931528,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931528,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931528,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931528,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931575,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931575,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931575,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931575,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931575,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931603,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.931624,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931624,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931624,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931624,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931666,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931666,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931666,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931666,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931666,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931666,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.9317,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.931722,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931722,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931722,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931722,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.931722,157.240.3.29,443,192.168.1.66,50887,UDP,2048,nil
1716824089.932005,192.168.1.66,50887,157.240.3.29,443,UDP,2048,nil
1716824089.932645,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932645,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932645,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932645,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932686,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.932708,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932708,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932708,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932708,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932745,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932745,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932745,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932745,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93277,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.9328,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.9328,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.9328,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.9328,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.9328,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.9328,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.9328,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.9328,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932845,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932845,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932845,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932845,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932868,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.932887,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932887,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932887,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932887,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932921,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932921,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932921,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932921,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932946,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.932964,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932964,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932964,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.932964,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933005,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933005,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933005,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933005,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933005,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933005,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933037,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.933069,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933069,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933069,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933069,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933069,157.240.3.29,443,192.168.1.66,50887,UDP,2048,nil
1716824089.933069,157.240.3.29,443,192.168.1.66,50887,UDP,2048,nil
1716824089.933133,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933133,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933133,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933133,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933133,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933133,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933133,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933133,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93317,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.933192,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933192,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933192,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933192,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93322,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93322,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93322,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.93322,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933238,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.933255,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933255,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933255,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933255,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933324,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933324,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933324,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933324,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933324,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933324,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933355,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.933387,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933387,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933387,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933387,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933387,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933387,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933425,192.168.1.66,50887,157.240.3.29,443,UDP,2048,nil
1716824089.933457,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933457,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933457,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933457,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933457,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933457,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933457,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933457,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933485,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.933512,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933512,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933512,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933512,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933512,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.933512,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934338,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934338,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934338,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934338,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934392,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.934432,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934432,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934432,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934432,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934432,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934432,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934432,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934432,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934498,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934498,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934498,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934498,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934498,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934498,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934498,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934498,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934542,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.934576,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934576,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934576,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934576,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934576,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934576,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934651,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934698,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.934735,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934735,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934735,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934735,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934735,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934735,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934735,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934735,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934796,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934796,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934796,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934796,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934796,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934796,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934796,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934796,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934837,192.168.1.66,60134,209.52.156.146,443,TCP,2048,nil
1716824089.934863,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934863,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934863,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934863,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934912,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
1716824089.934912,209.52.156.146,443,192.168.1.66,60134,TCP,2048,nil
